,text,line,start_pos,end_pos,file,class,prob,predict
2721,"The Secondary Chemistry Monitoring activities include sampling and analysis of the main feedwater, condensate, and steam generator systems, as well as many of the safety-related non-Class 1 systems that use the condensate storage tanks as sources of makeup water.",294,676,939,ano_2001003.txt,,0.8428999781608582,Org-Coordination
2722,The secondary chemistry monitoring program is controlled by ANO Procedure/Work Plan 1052.007.,294,939,1032,ano_2001003.txt,,0.5442000031471252,Information
2723,The inspection team reviewed this procedure and found that it is used to identify normal sampling frequencies for each secondary chemistry system and to identify a normal operating range for the chemical parameters being monitored on each system.,294,1032,1278,ano_2001003.txt,,0.5956000089645386,Coordination
2724,"This procedure, as stated within, is used to maximize the availability and operating life of the major components monitored by the secondary chemistry monitoring program.",294,1278,1448,ano_2001003.txt,,0.3725000023841858,Resources
2725,"The inspection team also reviewed Procedure/Work Plan 1000.042, ""Steam Generator Water Chemistry Monitoring - Unit 1.""",294,1448,1566,ano_2001003.txt,,0.6836000084877014,Procedural&Team
2726,The purpose of this procedure is to identify secondary water chemistry monitoring activities to maximize the availability and operating life of major components such as the steam generators and the turbine.,294,1566,1772,ano_2001003.txt,,0.9861000180244446,Org-Coordination
2727,"Review of this procedure and discussions with the applicant's chemistry department personnel verified that the applicant is implementing the program consistent with industry (Electric Power Research Institute) standards and guidelines, as well as incorporating plant experience.",294,1772,2050,ano_2001003.txt,,0.9750000238418579,Management
2728,The team interviewed plant chemistry personnel and reviewed secondary chemistry monitoring and trending history.,294,2050,2162,ano_2001003.txt,,0.784500002861023,Resources
2729,The team found that the applicant maintained trends and reviewed these trends on a periodic basis.,294,2162,2260,ano_2001003.txt,,0.972100019454956,Procedural&Team
2730,"To evaluate the effectiveness of the program, the team requested the maintenance history for the previous 5 years for the main feedwater system to identify if any cracking, loss of material, loss of mechanical closure integrity, or fouling had occurred.",294,2260,2513,ano_2001003.txt,,0.9958999752998352,Procedural&Team
2731,This maintenance history revealed only one incident of fouling in a flow sensing device in the feedwater system; no additional aging concerns were identified as part of this review.,294,2513,2694,ano_2001003.txt,,0.722100019454956,Procedural&Team
2732,The team found that a single,294,2694,2722,ano_2001003.txt,,0.8270000219345093,Communication
2733,-43occurrence of fouling in the feedwater system over a 5-year period is good indication that the program is effective at managing the aging effects of concern.,296,0,161,ano_2001003.txt,,0.8743000030517578,Procedural&Team
2734,c. Conclusions The Secondary Chemistry Monitoring program is a long-standing program that appears to be well established and properly implemented.,296,161,307,ano_2001003.txt,,0.5236999988555908,Resources
2735,"The program and acceptance criteria are implemented consistent with industry standards and guidelines, and trending results are periodically reviewed and evaluated.",296,307,471,ano_2001003.txt,,0.5102999806404114,Control
2736,"The team concluded that this program provides reasonable assurance that the aging effects for which it is credited will be managed during the period of extended operation, as described in the license renewal application and as accepted by the NRC's SER.",296,471,724,ano_2001003.txt,,0.7077999711036682,Management
2738,Auxiliary Systems Chemistry Monitoring a.,296,727,768,ano_2001003.txt,,0.3995000123977661,Procedural&Team
2739,"Inspection Scope The team reviewed the license renewal application, plant procedures, test results, and the NRC's SER to verify that the Auxiliary Systems Chemistry Monitoring program was being implemented consistent with the information presented in the application and the SER.",296,768,1047,ano_2001003.txt,,0.42010000348091125,Procedural&Team
2740,The team also discussed the Auxiliary Systems Chemistry Monitoring program with knowledgeable applicant staff.,296,1047,1157,ano_2001003.txt,,0.42340001463890076,Control
2741,"b. Observations Appendix B, of the applicant's license renewal application states that the purpose of Auxiliary Systems Chemistry Monitoring is to maximize the availability and operating life of the components used for the closed cooling water loops.",296,1157,1407,ano_2001003.txt,,0.5250999927520752,Procedural&Team
2742,"The applicant credits Auxiliary Systems Chemistry Monitoring with minimizing the loss of material due to corrosion, cracking, fouling, and loss of mechanical closure integrity aging effects.",296,1407,1597,ano_2001003.txt,,0.8485000133514404,Procedural&Team
2743,"Auxiliary Systems Chemistry Monitoring is an existing program, implemented by the applicant's Procedure 1052.027, ""Auxiliary Systems Water Chemistry Monitoring,"" Revision 3.",296,1597,1770,ano_2001003.txt,,0.6766999959945679,Management
2744,The team reviewed the requirements contained in the procedure and discussed the implementation of these requirements with the applicant's responsible personnel.,296,1770,1930,ano_2001003.txt,,0.7185999751091003,Communication
2745,The team found that Procedure 1052.027 required sampling and testing the closed cooling water loops water chemistry at specified frequencies.,296,1930,2071,ano_2001003.txt,,0.7768999934196472,Procedural&Team
2746,"The water in the applicable closed loop cooling water systems is sampled and the control parameters (i.e., pH, iron, copper, biological activity, etc.)",296,2071,2222,ano_2001003.txt,,0.5746999979019165,Control
2747,are monitored and trended.,296,2222,2248,ano_2001003.txt,,0.5364000201225281,Control
2748,"Based on these trends, corrective action is taken when a control parameter is outside of the acceptable range.",296,2248,2358,ano_2001003.txt,,0.4171000123023987,Information
2749,The team reviewed the test results and trends from the water samples taken within the past few months from the closed loop cooling water systems included in the scope of license renewal.,296,2358,2544,ano_2001003.txt,,0.5246000289916992,Procedural&Team
2750,The team found that the water chemistry control,296,2544,2591,ano_2001003.txt,,0.9628000259399414,Procedural&Team
2751,-44parameters from these water samples were maintained within the acceptable range and that appropriate corrective action was taken when control parameters were found outside the acceptable range.,298,0,197,ano_2001003.txt,,0.5921000242233276,Procedural&Team
2752,"c. Conclusions The team concluded that the Auxiliary Systems Chemistry Monitoring Program sampling and testing activities were being conducted as prescribed by plant procedures, the applicant's license renewal application, and the NRC's SER.",298,197,438,ano_2001003.txt,,0.35589998960494995,Performance
2754,"Inservice Inspection of Classes 1, 2, and 3 Piping (ASME Section XI, Subsections IWB, IWC, IWD, and Augmented) a.",298,441,554,ano_2001003.txt,,0.6703000068664551,Control
2755,"Scope The team reviewed the license renewal application, the NRC's SER, plant procedures, engineering reports, and the results from past inservice inspections of the main feedwater, emergency feedwater, and SW systems.",298,554,772,ano_2001003.txt,,0.267300009727478,Control
2756,The team also interviewed knowledgeable applicant personnel.,298,772,832,ano_2001003.txt,,0.43810001015663147,Control
2758,"Observation The applicant's aging management programs for Classes 1, 2, and 3 piping included the inservice testing requirements of ASME Section XI, Subsections IWB, IWC, IWD, and Augmented inspections.",298,834,1036,ano_2001003.txt,,0.7674000263214111,Procedural&Team
2759,"ASME Section XI, Subsection IWB: In Appendix B to the license renewal application, Subsection IWB inservice inspections are credited with identifying and correcting degradation in Class 1 pressure retaining components and their integral attachments.",298,1036,1285,ano_2001003.txt,,0.5019000172615051,Control
2760,"Subsection IWB inspections are credited with managing cracking, loss of mechanical closure integrity at bolted connections, and loss of material.",298,1285,1430,ano_2001003.txt,,0.9775000214576721,Cognition
2761,"To do this volumetric, surface, and visual examinations are performed.",298,1430,1500,ano_2001003.txt,,0.4422999918460846,Control
2762,"Volumetric examinations include radiographic, ultrasonic and/or eddy current testing.",298,1500,1585,ano_2001003.txt,,0.6748999953269958,Control
